time_period,time_identifier,geographic_level,country_code,country_name,version,performance_tables_eligibility,trust_type,establishment_type,breakdown_topic,breakdown,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),English as a first language status,English,15,843,33388.5,39.6,822,97.5,271,32.1,458,54.3,4,0.5,0,0,1,0.1,2433.67,2.89,798,-678.663,-0.85,-0.95,-0.75
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),English as a first language status,Other than English,14,108,4501.25,41.7,106,98.1,36,33.3,55,50.9,13,12,1,0.9,5,4.6,352.83,3.27,87,-28.799,-0.33,-0.63,-0.04
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Prior attainment status,Low prior,16,254,6864.75,27,245,96.5,12,4.7,45,17.7,0,0,0,0,0,0,494.67,1.95,254,-139.723,-0.55,-0.72,-0.38
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Prior attainment status,Mid prior,16,523,21560.75,41.2,515,98.5,171,32.7,324,62,5,1,0,0,1,0.2,1578.9,3.02,523,-427.192,-0.82,-0.94,-0.7
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Prior attainment status,High prior,15,133,7358.75,55.3,129,97,97,72.9,115,86.5,1,0.8,0,0,0,0,547.54,4.12,133,-158.363,-1.19,-1.43,-0.95
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Total,Total,1942,342172,16651601.81,48.7,335622,98.1,166908,48.8,234558,68.5,132410,38.7,66228,19.4,88849,26,1455920.33,4.25,323429,-6767.962,-0.02,-0.03,-0.02
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Sex,Boys,1862,173560,8065028.76,46.5,170033,98,80453,46.4,115284,66.4,59058,34,27042,15.6,37034,21.3,705965.81,4.07,163688,-30488.089,-0.19,-0.19,-0.18
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Sex,Girls,1887,168612,8586573.05,50.9,165589,98.2,86455,51.3,119274,70.7,73352,43.5,39186,23.2,51815,30.7,749954.52,4.45,159741,23720.127,0.15,0.14,0.16
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian,1675,38149,2088757.16,54.8,37758,99,23533,61.7,29659,77.7,20543,53.8,10813,28.3,13882,36.4,188615.96,4.94,34000,19918.881,0.59,0.57,0.6
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Black,1505,19281,951487.25,49.3,19031,98.7,9654,50.1,13463,69.8,9263,48,4024,20.9,5725,29.7,84500.88,4.38,16639,4312.295,0.26,0.24,0.28
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed,1890,19158,940216.39,49.1,18790,98.1,9337,48.7,13054,68.1,8073,42.1,4059,21.2,5446,28.4,82791.62,4.32,17805,-499.212,-0.03,-0.05,-0.01
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Other,1300,6452,318370.13,49.3,6218,96.4,3281,50.9,4372,67.8,3347,51.9,1600,24.8,2131,33,29072.49,4.51,4786,2983.183,0.62,0.58,0.66
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Unclassified ethnicity,1324,6151,285314.5,46.4,5969,97,2758,44.8,3944,64.1,2256,36.7,1058,17.2,1457,23.7,24987.25,4.06,5368,-613.718,-0.11,-0.15,-0.08
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White,1929,252981,12067456.38,47.7,247856,98,118345,46.8,170066,67.2,88928,35.2,44674,17.7,60208,23.8,1045952.13,4.13,244831,-32869.391,-0.13,-0.14,-0.13
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Any other Asian background,1269,5813,325568.13,56,5680,97.7,3756,64.6,4630,79.6,3121,53.7,1811,31.2,2263,38.9,29570.96,5.09,4882,3498.894,0.72,0.68,0.76
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Bangladeshi,828,5402,300044.5,55.5,5361,99.2,3464,64.1,4346,80.5,3075,56.9,1587,29.4,2094,38.8,27038.71,5.01,5039,3360.009,0.67,0.63,0.71
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Chinese,696,1294,85943.75,66.4,1286,99.4,1039,80.3,1153,89.1,834,64.5,610,47.1,692,53.5,8044.73,6.22,1012,1071.886,1.06,0.97,1.15
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Indian,1131,9706,587370.89,60.5,9658,99.5,7021,72.3,8300,85.5,6096,62.8,3635,37.5,4469,46,53939.39,5.56,8492,7440.023,0.88,0.85,0.91
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Pakistani,1022,15934,789829.89,49.6,15773,99,8253,51.8,11230,70.5,7417,46.5,3170,19.9,4364,27.4,70022.17,4.39,14575,4548.069,0.31,0.29,0.33
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Black - Any other black background,890,2460,118007.5,48,2422,98.5,1130,45.9,1646,66.9,1118,45.4,485,19.7,703,28.6,10473.82,4.26,2099,488.976,0.23,0.17,0.29
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Black - Black African,1342,12993,668345,51.4,12847,98.9,7133,54.9,9598,73.9,6601,50.8,3022,23.3,4222,32.5,59776.09,4.6,10950,4685.68,0.43,0.4,0.45
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Black - Caribbean,819,3828,165134.75,43.1,3762,98.3,1391,36.3,2219,58,1544,40.3,517,13.5,800,20.9,14250.97,3.72,3590,-862.361,-0.24,-0.29,-0.19
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed - Any other mixed background,1641,6894,351981.25,51.1,6789,98.5,3614,52.4,4905,71.1,3265,47.4,1666,24.2,2220,32.2,31408.91,4.56,6129,858.116,0.14,0.1,0.18
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed - White and Asian,1499,4505,241893.26,53.7,4426,98.2,2639,58.6,3404,75.6,2103,46.7,1256,27.9,1564,34.7,21554.81,4.78,4248,816.139,0.19,0.15,0.23
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed - White and Black African,1202,2571,125594.63,48.9,2520,98,1219,47.4,1790,69.6,1110,43.2,517,20.1,728,28.3,11080.61,4.31,2356,23.069,0.01,-0.05,0.07
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed - White and Black Caribbean,1388,5188,220747.25,42.5,5055,97.4,1865,35.9,2955,57,1595,30.7,620,12,934,18,18747.29,3.61,5072,-2196.536,-0.43,-0.47,-0.39
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Other - Any other ethnic group,1300,6452,318370.13,49.3,6218,96.4,3281,50.9,4372,67.8,3347,51.9,1600,24.8,2131,33,29072.49,4.51,4786,2983.183,0.62,0.58,0.66
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White - Any other white background,1825,19394,972081.9,50.1,19050,98.2,9771,50.4,13432,69.3,9968,51.4,4903,25.3,6521,33.6,88348.64,4.56,15535,8364.915,0.54,0.52,0.56
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White - Gypsy/Roma,407,967,20618,21.3,813,84.1,88,9.1,189,19.5,136,14.1,21,2.2,42,4.3,1663.2,1.72,738,-677.393,-0.92,-1.02,-0.82
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White - Traveller of Irish heritage,93,110,3502.25,31.8,100,90.9,16,14.5,42,38.2,16,14.5,6,5.5,7,6.4,281.33,2.56,96,-92.174,-0.96,-1.24,-0.68
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White - White British,1919,231708,11027895.6,47.6,227111,98,107996,46.6,155788,67.2,78468,33.9,39544,17.1,53380,23,951832.05,4.11,227706,-40543.211,-0.18,-0.18,-0.17
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White - White Irish,510,802,43358.63,54.1,782,97.5,474,59.1,615,76.7,340,42.4,200,24.9,258,32.2,3826.91,4.77,756,78.472,0.1,0,0.2
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,SEN description,No identified SEN,1942,294037,15083032.05,51.3,290475,98.8,157451,53.5,217645,74,124934,42.5,63926,21.7,85411,29,1326586.65,4.51,277320,18543.382,0.07,0.06,0.07
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,SEN description,Any SEN,1941,48075,1566485.51,32.6,45098,93.8,9440,19.6,16883,35.1,7462,15.5,2297,4.8,3431,7.1,129143.2,2.69,46073,-25299.538,-0.55,-0.56,-0.54
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Disadvantaged status,Disadvantaged all other,1942,248507,13026167.29,52.4,245826,98.9,138760,55.8,188216,75.7,106581,42.9,57520,23.1,75613,30.4,1148071.36,4.62,234668,38028.814,0.16,0.16,0.17
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Disadvantaged status,Disadvantaged,1942,93665,3625434.52,38.7,89796,95.9,28148,30.1,46342,49.5,25829,27.6,8708,9.3,13236,14.1,307848.97,3.29,88761,-44796.776,-0.5,-0.51,-0.5
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,English as a first language status,English,1941,284633,13762706.05,48.4,279266,98.1,136932,48.1,194456,68.3,102755,36.1,52274,18.4,70061,24.6,1194208.88,4.2,277431,-33890.428,-0.12,-0.13,-0.12
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,English as a first language status,Other than English,1889,56170,2826183.01,50.3,55037,98,29343,52.2,39229,69.8,29181,52,13714,24.4,18482,32.9,256218.79,4.56,44886,27187.231,0.61,0.59,0.62
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Prior attainment status,Low prior,1904,85089,2688763.25,31.6,81839,96.2,9209,10.8,25661,30.2,14523,17.1,1608,1.9,3856,4.5,217746,2.56,85089,-777.088,-0.01,-0.02,0
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Prior attainment status,Mid prior,1942,172544,8624924.29,50,170529,98.8,91306,52.9,135008,78.2,69355,40.2,28910,16.8,43950,25.5,748635.39,4.34,172543,-3819.29,-0.02,-0.03,-0.02
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Prior attainment status,High prior,1937,65797,4520697.12,68.7,65495,99.5,59086,89.8,63434,96.4,41117,62.5,32521,49.4,36717,55.8,415732.35,6.32,65797,-2171.584,-0.03,-0.04,-0.02
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Total,Total,1065,208134,10671278.64,51.3,204812,98.4,111532,53.6,152040,73,86407,41.5,47095,22.6,61728,29.7,939542.11,4.51,198918,14965.464,0.08,0.07,0.08
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Sex,Boys,999,104159,5101085.35,49,102382,98.3,53227,51.1,73893,70.9,37806,36.3,19009,18.2,25484,24.5,449148.43,4.31,99421,-10054.437,-0.1,-0.11,-0.09
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Sex,Girls,1023,103975,5570193.29,53.6,102430,98.5,58305,56.1,78147,75.2,48601,46.7,28086,27,36244,34.9,490393.68,4.72,99497,25019.901,0.25,0.24,0.26
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Asian,937,21894,1261505.41,57.6,21676,99,14487,66.2,17692,80.8,12366,56.5,7253,33.1,8998,41.1,114508.22,5.23,19832,13576.196,0.68,0.66,0.7
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Black,832,8927,463304.75,51.9,8830,98.9,4906,55,6557,73.5,4267,47.8,2098,23.5,2882,32.3,41052.53,4.6,8006,2618.076,0.33,0.3,0.36
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Mixed,1048,11013,572777.64,52,10843,98.5,5949,54,8054,73.1,4993,45.3,2748,25,3598,32.7,50832.15,4.62,10327,848.142,0.08,0.05,0.11
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Other,698,3068,160288.63,52.2,2976,97,1701,55.4,2239,73,1602,52.2,848,27.6,1114,36.3,14600.19,4.76,2399,1586.659,0.66,0.61,0.72
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Unclassified ethnicity,754,3399,167374,49.2,3313,97.5,1704,50.1,2353,69.2,1333,39.2,692,20.4,936,27.5,14735.66,4.34,3039,-49.081,-0.02,-0.07,0.03
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,White,1060,159833,8046028.21,50.3,157174,98.3,82785,51.8,115145,72,61846,38.7,33456,20.9,44200,27.7,703813.36,4.4,155315,-3614.528,-0.02,-0.03,-0.02
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Asian - Any other Asian background,709,3653,214406.88,58.7,3575,97.9,2516,68.9,3000,82.1,2066,56.6,1278,35,1559,42.7,19560.9,5.35,3163,2477.207,0.78,0.73,0.83
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Asian - Bangladeshi,443,2908,166983.25,57.4,2886,99.2,1949,67,2387,82.1,1779,61.2,994,34.2,1277,43.9,15126.3,5.2,2766,1936.67,0.7,0.65,0.75
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Asian - Chinese,450,883,60436.5,68.4,877,99.3,739,83.7,809,91.6,577,65.3,438,49.6,493,55.8,5656.78,6.41,708,764.37,1.08,0.98,1.18
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Asian - Indian,661,6297,398398.64,63.3,6270,99.6,4796,76.2,5535,87.9,4115,65.3,2691,42.7,3207,50.9,36750.46,5.84,5629,5381.383,0.96,0.92,0.99
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Asian - Pakistani,558,8153,421280.14,51.7,8068,99,4487,55,5961,73.1,3829,47,1852,22.7,2462,30.2,37413.78,4.59,7566,3016.566,0.4,0.37,0.43
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Black - Any other black background,468,1098,54790.75,49.9,1083,98.6,537,48.9,754,68.7,497,45.3,235,21.4,331,30.1,4856.71,4.42,964,276.51,0.29,0.2,0.38
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Black - Black African,746,6195,334567,54,6134,99,3718,60,4812,77.7,3132,50.6,1626,26.2,2196,35.4,29848.19,4.82,5500,2548.452,0.46,0.43,0.5
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Black - Caribbean,416,1634,73947,45.3,1613,98.7,651,39.8,991,60.6,638,39,237,14.5,355,21.7,6347.63,3.88,1542,-206.886,-0.13,-0.2,-0.06
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Mixed - Any other mixed background,917,3894,210523,54.1,3844,98.7,2237,57.4,2950,75.8,1944,49.9,1102,28.3,1417,36.4,18891.72,4.85,3519,786.058,0.22,0.18,0.27
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Mixed - White and Asian,876,2968,168445.26,56.8,2932,98.8,1905,64.2,2399,80.8,1524,51.3,966,32.5,1201,40.5,15149.92,5.1,2805,898.574,0.32,0.27,0.37
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Mixed - White and Black African,686,1424,71765.88,50.4,1399,98.2,705,49.5,1024,71.9,632,44.4,310,21.8,423,29.7,6349.39,4.46,1334,54.742,0.04,-0.03,0.12
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Mixed - White and Black Caribbean,779,2727,122043.5,44.8,2668,97.8,1102,40.4,1681,61.6,893,32.7,370,13.6,557,20.4,10441.12,3.83,2669,-891.232,-0.33,-0.39,-0.28
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,Other - Any other ethnic group,698,3068,160288.63,52.2,2976,97,1701,55.4,2239,73,1602,52.2,848,27.6,1114,36.3,14600.19,4.76,2399,1586.659,0.66,0.61,0.72
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,White - Any other white background,1018,10486,554809.27,52.9,10307,98.3,5818,55.5,7729,73.7,5622,53.6,3024,28.8,3881,37,50572.68,4.82,8779,5101.754,0.58,0.55,0.61
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,White - Gypsy/Roma,189,331,7899,23.9,278,84,36,10.9,83,25.1,34,10.3,8,2.4,16,4.8,632.91,1.91,282,-276.653,-0.98,-1.15,-0.82
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,White - Traveller of Irish heritage,61,68,2174.25,32,60,88.2,11,16.2,26,38.2,13,19.1,5,7.4,6,8.8,175.98,2.59,60,-56.143,-0.94,-1.29,-0.58
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,White - White British,1058,148357,7447446.81,50.2,145950,98.4,76535,51.6,106823,72,55901,37.7,30251,20.4,40080,27,649429.1,4.38,145635,-8485.949,-0.06,-0.07,-0.05
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,Ethnicity,White - White Irish,342,591,33698.88,57,579,98,385,65.1,484,81.9,276,46.7,168,28.4,217,36.7,3002.69,5.08,559,102.463,0.18,0.07,0.3
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Converter academies,SEN description,No identified SEN,1065,181185,9737549.13,53.7,179416,99,105430,58.2,141534,78.1,81983,45.2,45518,25.1,59429,32.8,862132.46,4.76,173050,26496.33,0.15,0.15,0.16
